Text,Polarity
كشف أمين محافظة جدة الدكتور هاني أبو راس عن تفاصيل البشرى التي وعد بها سكان عروس البحر الأحمر، مبينا أنها تتمثل في طرح 7 مشاريع تطويرية جديدة تتضمن طرق مخططات المنح رقم 1 و رقم 2.,Pos
كان وزير الإسكان الدكتور شويش بن سعود الضويحي قد أوضح في تصريحات صحفية سابقة إنه سيتم تنفيذ 60 مشروعا سكنيا في مختلف أنحاء المملكة.,Pos
إنخفاض أسعار الأراضي الموجودة على أطراف المدن.,Pos
غلب على العقاريين في السعودية خلال الفترة الماضية توجههم إلى بناء الأبراج من أجل الإستثمار فيها.,Pos
أبحر مقبلة علی طفرة عمرانية خلال الأيام المقبلة.,Pos
"شوف لنا موضوع ضاحية خليج سلمان ما في جديد زفلت, كهرب. و الله ملينا تناظر في أرضك و لا أنت قادر تسوي شئ.",Neg
من وضع هذا الفاشل يعبث بممتلكات الناس والعلم عند الله هو متفق على التأخير ​و المماطلة حتى لا تندفع الناس شمالا لحاجة في نفس يعقوب لأن الضرر طال و الأمين يتفرج و يعطي المهلة أو لا يعلم عنه شئ.,Neg
الله يعين ملاك 99 لا كهرب و لا سفلتة و لا أي شيء . كل سنة يقولوا الكهرب السنة هذي.,Neg
قد تم تدعيم المنطقة ببنية تحتية متقدمة تشمل شبكات تصريف المياه و الأمطار و الكهرباء و الإنارة، و الهاتف و الصرف الصحي.,Pos
سيحظى سكانها بنطاق متنوعٍ من المرافق العامة كالمتاجر و مدرسة، بالإضافة إلى مركز للتسوق و ناد إجتماعي.,Pos
تتميز كل فيلا بنمطها الفريد حيث صممت من قبل فريق محترف من المعماريين و مصممي الديكور من أجل الحفاظ على أسلوب فريد يتميز به الحي و يلبي كافة متطلبات الحياة الراقية و يمنح المشترين باقة من الخيارات لتصميم منزل الأحلام. ,Pos
تتميز أراضي حي المنازل الواقعة في منطقة المروج السكنية بمداخلها الخاصة التي تعد من أرقى أحياء المدينة الاقتصادية، و تتميز المنطقة بطرقها الواسعة و موقعها المميز بجوار الحدائق الخضراء و بقرب المجمع الرياضي و ملعب الجولف.,Pos
هي تمثل أحد المشاريع التي تستهدف توفير الحلول السكنية للمتطلعين إلى العيش بأسلوب حياة مميز و فريد في أجواء عصرية راقية، و الإستفادة من الفرص الإستثمارية الواعدة التي توفرها المدينة الإقتصادية.,Pos
من يأتي لنا بالخبر الأكيد عن متى دخول الكهرباء و السفلتة لمخططات المنح و خليج سلمان ما دام سعادة الأمين لم يجب.,Neg
بدري جدا على جوهرة العروس توصلها الخدمات.,Neg
اللي أعرفه إن خليج سلمان و الجوهرة منح و ليست مخططات تجار لماذا لا تصل إليها الخدمات.,Neg
شركة الحربي​ التي عبثت بالمخططات من سوء بالتنفيذ و أمام مرأى المسؤولين. أين دور نزاهة للوضع المؤسف و المستمر. أين دور وزارة الإسكان التي لم توفق حتى الآن.,Neg
وزارة الإسكان باشرت تحقيق رغبات بعض المستهلكين من خلال الدعم السكني الحكومي.,Pos
"لماذا لم تصل إليهم الخدمات, و ما هو رد الجهات المعنية في ذلك.",Neg
ترزح دون خدمات منذ عشرات السنين دون أسباب مقنعة.,Neg
أعمال السفلتة بجوهرة العروس جاري العمل بها.,Pos
تعد السوق العقارية من أهم القطاعات و أكبرها و تحوي فرصا و إستثمارات بمليارات الريالات ذات عوائد استثمارية جيدة.,Pos
عدم وجود الخدمات طفشنا.,Neg
أنا أفضل 99 ج س لأهمية موقعه الإستراتيجي​.,Pos
أكثر مخطط إنظلم هو 99 ج س و لكن بإعتقادي أن هناك من يتعمد عرقلة إيصال الكهرباء لهذا المخطط لشئ في نفس زيد.,Neg
مقصودة لا بارك الله فيهم. و لكن راح نصمد بوجه شركة الفلس و الأمانة و شركة الكهرباء.,Neg
الف مبروك. تم إفتتاح هايبر بندة في أبحر و سيفتتح قريبا مكتبة جرير و مجموعة محلات داخل سوق متكامل.,Pos
المدينة الإقتصادية تشهد حاليا موجة من الإزدهار في مشاريع التطوير العقاري، مدعومة بالطلب المتزايد على المشاريع و الأراضي السكنية الراقية المعدة للبناء.,Pos
حي الغولف 2 تم تطويره ليوفر بيئة سكنية للمتطلعين إلى العيش بأسلوب حياة مميز و فريد في أجواء عصرية راقية، و هي مزودة ببنية تحتية متقدمة تقنيا و مرافق متنوعة عالمية المعايير.,Pos
تتميز المنطقة بموقعها بجوار الحدائق الخضراء و بقرب المجمع الرياضي و ملعب الجولف، و ناد إجتماعي و أكاديمية العالم أول مدارس المدينة، إلى جانب المحلات التجارية و مركز التسوق و خدمات الرعاية الصحية.,Pos
الأنواء العقارية تعرض فرص الإستثمار و التطوير في الرياض و مكة و جدة​.,Pos
أصبح الإستثمار في تطوير الأحياء السكنية و المجمعات التجارية محط أنظار المستثمرين المحليين و الدوليين.,Pos
هناك حاجة كبيرة و طلب على المساكن و هذا ليس مقصورا على المدن الرئيسية و إنما في جميع مدن و محافظات المملكة.,Pos
لو نظرنا إلى المشاريع التي تنفذ عن طريق القطاع الخاص في مجال الإسكان و المشاريع التجارية المساندة سنجدها أقل من المأمول.,Neg
أحياء متكاملة الخدمات على مساحات تتجاوز ثلاثة ملايين متر مربع.,Pos
أعمال مشاريع تصريف مياه السيول والأمطار في المنطقة قطعت شوطا كبيرا إضافة أنه يجري الآن العمل على طريق جديد يربط المشروع بمنطقة ملعب الجوهرة بجدة و مشروع الأمير سلطان الحضري و الذي سيوفر مرافق طبية إضافة إلى أماكن للتسوق و الترفيه.,Pos
من عنده خبر يا إخوان عن الكهرباء في مخطط 29 ج س تعبنا من الإنتظار.,Neg
تعثر مشروع الصرف كابوس مزعج لأبحر.,Neg
أبحر فعلا مذهلة و أصبحت جذابة للمستثمرين. كل فترة يعلن عن مشروع جديد و آخرها الآن سوق بانوراما على طريق المدينة بعد كبري الأفندي مباشرة.,Pos
الصرف الصحي مشروع ملياري يحتضر ببطء الإنجاز.,Neg
نوافير مياه صرف تتدفق من 5 فتحات بشارع السيد في حي الرويس عصر أمس.,Neg
